campo_64;campo_34;campo_36;campo_38;campo_53;campo_80;campo_39;campo_62;campo_61;campo_100;campo_22;campo_75;campo_70;campo_71;campo_72;campo_73;campo_69;campo_68;campo_84;campo_83;campo_74;campo_87;campo_86;campo_85;campo_94;campo_93;campo_9;campo_35;campo_37;campo_91;campo_101;campo_92;campo_26;campo_23;campo_97;campo_10;campo_11;campo_12;campo_13;campo_51;campo_81;campo_77;campo_76;campo_78;campo_79;campo_95;campo_46;campo_20;campo_4;campo_104;campo_60_cat;Presenta_union
Bajo;VENTA AL POR MENOR DE ALIMENTOS, BEBIDAS Y TABACO EN COMERCIOS ESPECIALIZADOS;1.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-12285.0;0.0;0.0;0.0;0.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;MINO;PERSONA NATURAL;1.0;14.0;5;0
Bajo;FABRICACION DE PRENDAS DE VESTIR, EXCEPTO PRENDAS DE PIEL;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2246451.0;0.0;5126018.0;4925068.0;0.0;89046.0;0.0;0.0;2938090.0;2933879.0;293193.0;497307.0;0.0;1561783.0;306058.0;0.0;1.0;1.0;3.0;12.0;12.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;-1606531.0;2787185.0;MANUFACT;PERSONA NATURAL;0.0;4.0;3;1
Medio;PROPAGACION DE PLANTAS;0.0;0.0;1.0;0.0;5.0;0.0;0.0;0.0;2.0;595211.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20021.0;0.0;0.0;105372.0;0.0;1.0;0.0;0.0;0.0;12.0;1.0;199918537.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-3463085.0;0.0;AGROP;PERSONA JURIDICA COMERCIAL;1.0;3.0;3;1
Bajo;CULTIVO DE PLANTAS NO PERENNES;1.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-17072.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;11.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AGROP;PERSONA NATURAL;1.0;6.0;4;1
Medio;OTRAS ACTIVIDADES DE TRANSPORTE POR VIA TERRESTRE;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;14222901.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;NOVATOS;PERSONA JURIDICA COMERCIAL;1.0;1.0;2;0
Bajo;VENTA AL POR MENOR DE OTROS PRODUCTOS EN COMERCIOS ESPECIALIZADOS;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;DIFUNTOM3A;PERSONA NATURAL;1.0;15.0;5;1
Bajo;ACTIVIDADES INMOBILIARIAS REALIZADAS CON BIENES PROPIOS O ARRENDADOS;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;943425600.0;223316896.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;INMO;PERSONA JURIDICA COMERCIAL;1.0;3.0;3;0
Bajo;VENTA AL POR MENOR DE ALIMENTOS, BEBIDAS Y TABACO EN COMERCIOS ESPECIALIZADOS;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;NOVATOS;PERSONA NATURAL;1.0;1.0;2;1
Bajo;OTRAS ACTIVIDADES DE TRANSPORTE POR VIA TERRESTRE;0.0;0.0;0.0;33136826.0;4.0;4.0;12.0;0.0;1.0;106077444.0;245861347.0;255157168.0;150946990.0;74099900.0;6328080.0;0.0;58551742.0;268839364.0;259259137.0;33762623.0;23125593.0;0.0;176347232.0;123843643.0;1.0;0.0;0.0;7.0;12.0;60.0;360099904.0;36754604.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;12194283.0;10679283.0;0.0;33136826.0;246296180.0;OPLOG;PERSONA JURIDICA COMERCIAL;1.0;14.0;5;1
Medio;ACTIVIDADES INMOBILIARIAS REALIZADAS A CAMBIO DE UNA RETRIBUCION O POR CONTRATA;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2825578.0;0.0;0.0;4954045.0;0.0;36484931.0;299364788.0;0.0;1.0;2.0;0.0;0.0;12.0;80.0;2564536576.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;-2825578.0;-215204.0;0.0;NOVATOS;PERSONA JURIDICA COMERCIAL;1.0;3.0;3;1
Bajo;REPARACION DE EFECTOS PERSONALES Y ENSERES DOMESTICOS;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2607.0;0.0;0.0;0.0;0.0;897762.0;90674.0;54460.0;4948449.0;0.0;1.0;0.0;0.0;0.0;6.0;8.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;986565.0;NOVATOS;PERSONA NATURAL;1.0;2.0;3;1
Bajo;SR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;944943.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;SINICIO;PERSONA JURIDICA COMERCIAL;1.0;5.0;4;0
Bajo;CULTIVO DE PLANTAS NO PERENNES;0.0;0.0;0.0;239547.0;5.0;0.0;1.0;0.0;9.0;19601315.0;0.0;0.0;0.0;0.0;53079.0;0.0;4513706.0;24354568.0;24354568.0;946603.0;1865325.0;0.0;5763636.0;9817500.0;1.0;0.0;0.0;3.0;12.0;6.0;47116224.0;10300000.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;239547.0;23136840.0;AGROP;SIN PER. JURIDICA;1.0;22.0;5;1
Bajo;OTRAS ACTIVIDADES DE SERVICIOS FINANCIEROS, EXCEPTO LAS DE SEGUROS Y FONDOS DE PENSIONES;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29171.0;16924.0;0.0;240167.0;89100.0;0.0;1.0;1.0;8.0;0.0;3.0;557813056.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;NOVATOS;PERSONA JURIDICA COMERCIAL;0.0;1.0;2;1
SCRG;SR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;NULLS;1;0
Clave;REPARACION DE PRODUCTOS ELABORADOS DE METAL, MAQUINARIA Y EQUIPO;0.0;0.0;0.0;0.0;7.0;35.0;61.0;0.0;4.0;111868839.0;616053241.0;1116626029.0;1170590131.0;0.0;4546200.0;0.0;489841028.0;559666904.0;551701247.0;63029202.0;127017477.0;664.0;335633901.0;637916932.0;1.0;0.0;0.0;11.0;12.0;131.0;16714865920.0;522125856.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;119288874.0;119288874.0;-53964102.0;-49239380.0;524116185.0;MANUFACT;PERSONA JURIDICA COMERCIAL;1.0;24.0;5;1
Bajo;VENTA AL POR MENOR DE OTROS PRODUCTOS EN COMERCIOS ESPECIALIZADOS;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;151200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30270.0;0.0;0.0;161861.0;0.0;0.0;1.0;1.0;0.0;12.0;1.0;28182636.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-151200.0;0.0;MINO;PERSONA JURIDICA COMERCIAL;1.0;21.0;5;1
Medio;OTRAS ACTIVIDADES DE TRANSPORTE POR VIA TERRESTRE;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3988.0;0.0;0.0;20992.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;3839624.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;NOVATOS;PERSONA JURIDICA COMERCIAL;1.0;1.0;2;0
Bajo;VENTA DE PARTES, PIEZAS Y ACCESORIOS PARA VEHICULOS AUTOMOTORES;1.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;2.0;0.0;4382482.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;NOVATOS;PERSONA JURIDICA COMERCIAL;1.0;2.0;3;1
Bajo;ACTIVIDADES DE SERVICIOS DE APOYO A LAS EMPRESAS N.C.P.;0.0;0.0;1.0;0.0;4.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;4000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ACTEMP;PERSONA JURIDICA COMERCIAL;1.0;4.0;3;0
Bajo;VENTA AL POR MAYOR DE ENSERES DOMESTICOS;1.0;1.0;0.0;738417.0;1.0;0.0;6.0;0.0;1.0;11421489.0;0.0;0.0;0.0;0.0;69885.0;0.0;276097.0;14717505.0;14717505.0;3042054.0;3385725.0;0.0;16661717.0;0.0;1.0;1.0;1.0;0.0;12.0;16.0;87.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;235637.0;0.0;0.0;738417.0;13981630.0;MAYO;PERSONA JURIDICA COMERCIAL;1.0;3.0;3;1
Bajo;ACTIVIDADES INMOBILIARIAS REALIZADAS CON BIENES PROPIOS O ARRENDADOS;1.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;535800896.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;NOVATOS;PERSONA JURIDICA COMERCIAL;1.0;1.0;2;0
Bajo;ACTIVIDADES INMOBILIARIAS REALIZADAS CON BIENES PROPIOS O ARRENDADOS;1.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;2.0;0.0;0.0;0.0;24120212.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;INMO;PERSONA JURIDICA COMERCIAL;1.0;8.0;4;0
Bajo;FABRICACION DE PRENDAS DE VESTIR, EXCEPTO PRENDAS DE PIEL;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;EMISBH;PERSONA NATURAL;1.0;29.0;6;1
Bajo;PROGRAMACION Y TRANSMISIONES DE TELEVISION;1.0;0.0;0.0;0.0;5.0;4.0;2.0;0.0;2.0;128791120.0;75219835.0;75219835.0;80638510.0;46765100.0;4511229.0;0.0;20739923.0;148941632.0;148941632.0;39382056.0;13738061.0;260000.0;242396367.0;40856206.0;1.0;5.0;0.0;11.0;12.0;32.0;26089132.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;19233397.0;17127687.0;0.0;-63489470.0;141494550.0;ACTMAS3;PERSONA JURIDICA COMERCIAL;1.0;10.0;5;1
Medio;SR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5941.0;0.0;0.0;4569537.0;4569537.0;1964579.0;2404369.0;223000.0;10445193.0;6450827.0;1.0;0.0;0.0;5.0;12.0;53.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;-25416.0;4341060.0;EMISBH;PERSONA NATURAL;1.0;26.0;5;1
Medio;TERMINACION Y ACABADO DE EDIFICIOS;1.0;1.0;1.0;7713280.0;1.0;11.0;0.0;0.0;2.0;182525.0;1860102.0;8802054.0;1860102.0;0.0;0.0;0.0;22946950.0;30842755.0;30842755.0;5803.0;142156.0;0.0;30540.0;748187.0;0.0;1.0;1.0;1.0;10.0;1.0;20837040.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;2011478.0;2011478.0;0.0;7713280.0;30719850.0;CONSTRU;PERSONA JURIDICA COMERCIAL;0.0;6.0;4;1
Bajo;TERMINACION Y ACABADO DE EDIFICIOS;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;21879.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;12.0;0.0;0.0;679822.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-21879.0;0.0;CONSTRU;PERSONA JURIDICA COMERCIAL;1.0;7.0;4;1
Bajo;TERMINACION Y ACABADO DE EDIFICIOS;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;2.0;1684010.0;0.0;0.0;0.0;0.0;2285.0;0.0;0.0;2152548.0;2152548.0;28744.0;81585.0;0.0;151287.0;37395778.0;1.0;0.0;0.0;5.0;12.0;4.0;2461889.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-52357.0;2044920.0;MANUFACT;PERSONA JURIDICA COMERCIAL;0.0;7.0;4;1
Bajo;ACTIVIDADES DE CONSULTORIA DE GESTION;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;92637671.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;ACTEMP;PERSONA JURIDICA COMERCIAL;1.0;8.0;4;0
Bajo;VENTA AL POR MENOR DE ALIMENTOS, BEBIDAS Y TABACO EN COMERCIOS ESPECIALIZADOS;0.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;28793654.0;0.0;0.0;0.0;0.0;60318.0;0.0;72828.0;24062389.0;24062389.0;5881586.0;4451805.0;0.0;32984065.0;0.0;1.0;0.0;0.0;0.0;9.0;23.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;72828.0;0.0;0.0;-4804093.0;22859265.0;EMISBH;PERSONA NATURAL;1.0;9.0;4;1
Bajo;OTRAS ACTIVIDADES DE ATENCION DE LA SALUD HUMANA;1.0;1.0;1.0;12118954.0;1.0;3.0;3.0;0.0;2.0;5734877.0;0.0;0.0;0.0;0.0;0.0;260349.0;9041101.0;26956573.0;26857645.0;0.0;0.0;3193.0;5222829.0;0.0;0.0;1.0;1.0;3.0;12.0;32.0;101264604.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;9041101.0;8940273.0;0.0;12118954.0;26857645.0;ACTMAS3;PERSONA JURIDICA COMERCIAL;0.0;7.0;4;1
SCRG;SR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;NULLS;1;0
Bajo;CONSTRUCCION DE EDIFICIOS;1.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;1.0;115663708.0;0.0;0.0;0.0;0.0;23225.0;0.0;11658404.0;9448647.0;9448647.0;4107923.0;0.0;0.0;30103606.0;0.0;0.0;4.0;0.0;0.0;12.0;23.0;21187582.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;8823810.0;8823810.0;0.0;-119747693.0;8976215.0;NOVATOS;PERSONA JURIDICA COMERCIAL;1.0;3.0;3;1
Bajo;VENTA AL POR MENOR DE ALIMENTOS, BEBIDAS Y TABACO EN COMERCIOS ESPECIALIZADOS;1.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;5523222.0;742454.0;828402.0;942961.0;273690.0;60432.0;0.0;200778.0;5983441.0;5983441.0;1112260.0;953138.0;0.0;5884997.0;0.0;1.0;2.0;0.0;0.0;12.0;12.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;184342.0;0.0;0.0;259441.0;5684270.0;MINO;PERSONA NATURAL;1.0;29.0;6;1
Bajo;OTRAS ACTIVIDADES DE TRANSPORTE POR VIA TERRESTRE;1.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1660928.0;601605.0;0.0;8763211.0;3166343.0;0.0;2.0;2.0;2.0;0.0;10.0;38533122.0;8480112.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;NOVATOS;PERSONA JURIDICA COMERCIAL;1.0;1.0;2;1
SCRG;SR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;NULLS;1;0
Medio;FABRICACION DE ARTICULOS DE DEPORTE;0.0;0.0;0.0;0.0;6.0;0.0;7.0;0.0;1.0;0.0;2000000.0;38335312.0;38512433.0;34590556.0;43226.0;0.0;3257808.0;3080687.0;3080658.0;20816977.0;18487153.0;335798.0;111232180.0;100159470.0;1.0;0.0;0.0;11.0;7.0;27.0;196253216.0;20719884.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;403360.0;0.0;0.0;-177121.0;2926625.0;NOVATOS;PERSONA JURIDICA COMERCIAL;1.0;2.0;3;1
Bajo;ELABORACION DE BEBIDAS ALCOHOLICAS Y NO ALCOHOLICAS;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;711287.0;363473.0;0.0;4034491.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;2144334.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;NOVATOS;PERSONA JURIDICA COMERCIAL;1.0;1.0;2;1
Medio;FABRICACION DE PRENDAS DE VESTIR, EXCEPTO PRENDAS DE PIEL;0.0;0.0;1.0;0.0;4.0;0.0;0.0;0.0;0.0;689999.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;42678.0;0.0;0.0;758946.0;0.0;0.0;0.0;0.0;0.0;12.0;4.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;-5199949.0;0.0;MANUFACT;PERSONA NATURAL;0.0;29.0;6;1
Clave;ACTIVIDADES DE AGENCIAS DE VIAJES Y OPERADORES TURISTICOS;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-36449.0;0.0;5460.0;7689.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;PAP;PERSONA NATURAL;1.0;9.0;4;0
Bajo;ACTIVIDADES ADMINISTRATIVAS Y DE APOYO DE OFICINA;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;4334960.0;0.0;0.0;0.0;0.0;220581.0;0.0;0.0;4507068.0;4507068.0;1906583.0;683082.0;0.0;10818580.0;0.0;1.0;0.0;0.0;0.0;12.0;20.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;-1540466.0;4281715.0;EMISBH;PERSONA NATURAL;1.0;9.0;4;1
Bajo;ENSEÑANZA PREESCOLAR, PRIMARIA, SECUNDARIA CIENTIFICO HUMANISTA Y TECNICO PROFESIONAL;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14195.0;0.0;0.0;74711.0;0.0;1.0;1.0;1.0;5.0;12.0;1.0;135631296.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474454.0;ACTMAS3;PERSONA JURIDICA COMERCIAL;1.0;29.0;6;1
Bajo;VENTA AL POR MENOR DE OTROS PRODUCTOS EN COMERCIOS ESPECIALIZADOS;1.0;0.0;0.0;680884.0;3.0;0.0;0.0;0.0;0.0;1842437.0;977150.0;1442398.0;994512.0;0.0;137650.0;0.0;0.0;2523321.0;2523321.0;596208.0;710043.0;0.0;3230436.0;0.0;0.0;3.0;0.0;0.0;12.0;12.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;680884.0;2397155.0;MINO;PERSONA NATURAL;0.0;29.0;6;1
Bajo;ACTIVIDADES DE MEDICOS Y ODONTOLOGOS;1.0;1.0;0.0;4955709.0;1.0;0.0;7.0;0.0;2.0;1141110.0;31399546.0;34780343.0;30670745.0;0.0;816789.0;0.0;1233875.0;8760344.0;8740890.0;0.0;0.0;0.0;762338.0;0.0;0.0;1.0;1.0;2.0;12.0;1.0;500755066.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1233875.0;0.0;0.0;4955709.0;8740890.0;ACTMAS3;PERSONA JURIDICA COMERCIAL;0.0;22.0;5;1
Bajo;ACTIVIDADES DE CONSULTORIA DE GESTION;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ACTEMP;PERSONA NATURAL;1.0;9.0;4;0
Bajo;ACTIVIDADES INMOBILIARIAS REALIZADAS CON BIENES PROPIOS O ARRENDADOS;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;1000000.0;1056784.0;1056784.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3843898496.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;INMO;PERSONA JURIDICA COMERCIAL;1.0;10.0;5;1
Bajo;VENTA AL POR MENOR DE ALIMENTOS, BEBIDAS Y TABACO EN COMERCIOS ESPECIALIZADOS;1.0;0.0;1.0;0.0;3.0;0.0;12.0;0.0;0.0;31308742.0;13831698.0;14889991.0;16337836.0;5955241.0;1353522.0;0.0;336112.0;30231690.0;30231690.0;10141160.0;3635827.0;0.0;58667102.0;0.0;0.0;3.0;0.0;0.0;12.0;14.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;336112.0;0.0;0.0;-1446778.0;28719105.0;MINO;PERSONA NATURAL;0.0;19.0;5;1
Bajo;TERMINACION Y ACABADO DE EDIFICIOS;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;596654.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;CONSTRU;PERSONA JURIDICA COMERCIAL;1.0;6.0;4;1
Medio;ACTIVIDADES DE APOYO A LA AGRICULTURA Y LA GANADERIA Y ACTIVIDADES POSCOSECHA;0.0;0.0;1.0;0.0;2.0;2.0;61.0;0.0;1.0;54806479.0;0.0;0.0;0.0;0.0;207884.0;0.0;61019230.0;108876469.0;108876469.0;8100886.0;26102201.0;0.0;55640104.0;37232491.0;0.0;0.0;0.0;11.0;12.0;89.0;9628863.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;35525090.0;23664904.0;0.0;-6987261.0;102470560.0;AGROP;PERSONA JURIDICA COMERCIAL;1.0;8.0;4;1
SCRG;SR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;NULLS;1;0
Bajo;VENTA AL POR MENOR DE OTROS PRODUCTOS EN COMERCIOS ESPECIALIZADOS;0.0;0.0;0.0;0.0;2.0;0.0;3.0;0.0;3.0;0.0;17161793.0;17161793.0;40402212.0;0.0;839561.0;0.0;0.0;0.0;0.0;365687.0;0.0;5902.0;12978527.0;0.0;1.0;0.0;0.0;0.0;12.0;10.0;820764445.0;18491400.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16324240.0;MINO;PERSONA JURIDICA COMERCIAL;1.0;10.0;5;1
