campo_64;campo_34;campo_36;campo_38;campo_53;campo_80;campo_39;campo_62;campo_61;campo_100;campo_22;campo_75;campo_70;campo_71;campo_72;campo_73;campo_69;campo_68;campo_84;campo_83;campo_74;campo_87;campo_86;campo_85;campo_94;campo_93;campo_8;campo_35;campo_37;campo_91;campo_101;campo_92;campo_26;campo_23;campo_97;campo_10;campo_11;campo_12;campo_13;campo_51;campo_81;campo_77;campo_76;campo_78;campo_79;campo_95;campo_46;campo_20;campo_3;campo_104;campo_60_cat;Presenta_union
Bajo;ENSEÑANZA PREESCOLAR, PRIMARIA, SECUNDARIA CIENTIFICO HUMANISTA Y TECNICO PROFESIONAL;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;12.0;0.0;293410400.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ACTMAS3;PERSONA JURIDICA COMERCIAL;1.0;29.0;6;1
Bajo;VENTA AL POR MENOR DE OTROS ENSERES DOMESTICOS EN COMERCIOS ESPECIALIZADOS;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;38053.0;0.0;0.0;200280.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;NOVATOS;PERSONA JURIDICA COMERCIAL;1.0;1.0;2;1
Bajo;VENTA AL POR MENOR DE PRODUCTOS CULTURALES Y RECREATIVOS EN COMERCIOS ESPECIALIZADOS;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;14180872.0;0.0;0.0;0.0;0.0;19585.0;0.0;0.0;11943481.0;11943258.0;1484132.0;1319429.0;0.0;7899697.0;0.0;0.0;0.0;0.0;0.0;12.0;22.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;11346095.0;MINO;PERSONA NATURAL;1.0;11.0;5;1
Bajo;VENTA AL POR MENOR NO REALIZADA EN COMERCIOS, PUESTOS DE VENTA O MERCADOS;1.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;2.0;1736737.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;855059.0;855059.0;50606.0;10603.0;0.0;266593.0;0.0;0.0;3.0;0.0;0.0;12.0;5.0;12548357.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;881678.0;812305.0;MINO;PERSONA JURIDICA COMERCIAL;0.0;4.0;3;1
Bajo;TERMINACION Y ACABADO DE EDIFICIOS;0.0;0.0;0.0;0.0;2.0;11.0;3.0;0.0;1.0;27630026.0;0.0;0.0;0.0;0.0;0.0;0.0;66813056.0;130378553.0;130378553.0;15428800.0;34919075.0;27800.0;88059952.0;212084602.0;0.0;0.0;0.0;1.0;12.0;86.0;14750000.0;42606140.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;11812534.0;11044460.0;0.0;0.0;123859625.0;NOVATOS;PERSONA JURIDICA COMERCIAL;0.0;3.0;3;1
Medio;TERMINACION Y ACABADO DE EDIFICIOS;0.0;0.0;1.0;0.0;5.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;4000000.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7372470.0;CONSTRU;PERSONA JURIDICA COMERCIAL;1.0;8.0;4;1
Medio;REPARACION DE PRODUCTOS ELABORADOS DE METAL, MAQUINARIA Y EQUIPO;0.0;0.0;0.0;0.0;6.0;14.0;27.0;0.0;1.0;66148438.0;0.0;0.0;0.0;0.0;0.0;0.0;47773601.0;110350886.0;110348581.0;18583621.0;33455955.0;2585584.0;100191566.0;153695957.0;0.0;0.0;0.0;11.0;12.0;172.0;56103296.0;2530914.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;47773601.0;46331777.0;0.0;17071153.0;107509665.0;MANUFACT;PERSONA JURIDICA COMERCIAL;0.0;6.0;4;1
Bajo;SUMINISTRO DE COMIDAS POR ENCARGO Y OTRAS ACTIVIDADES DE SERVICIO DE COMIDAS;0.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;1.0;9003763.0;0.0;0.0;0.0;0.0;0.0;0.0;3613537.0;4032000.0;4032000.0;767820.0;1560850.0;0.0;4101991.0;8215000.0;0.0;0.0;0.0;5.0;11.0;7.0;6821522.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;3613537.0;3613537.0;0.0;8585300.0;3830400.0;HOTRESDIS;PERSONA JURIDICA COMERCIAL;0.0;6.0;4;1
Bajo;VENTA AL POR MENOR DE ALIMENTOS, BEBIDAS Y TABACO EN COMERCIOS ESPECIALIZADOS;1.0;0.0;0.0;0.0;2.0;0.0;12.0;0.0;0.0;65390237.0;0.0;0.0;0.0;0.0;723216.0;0.0;4814585.0;72285510.0;72285510.0;5353892.0;4531682.0;0.0;33223227.0;0.0;0.0;2.0;0.0;0.0;12.0;51.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;4814585.0;4013506.0;0.0;0.0;68044930.0;MINO;PERSONA NATURAL;0.0;6.0;4;1
SCRG;SR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;NULLS;1;0
Bajo;OTRAS ACTIVIDADES DE SERVICIOS PERSONALES;0.0;0.0;0.0;0.0;4.0;0.0;9.0;0.0;0.0;2089026.0;0.0;0.0;0.0;0.0;39139.0;0.0;137814.0;2600000.0;2600000.0;33825.0;22432.0;0.0;1082997.0;86135.0;0.0;0.0;0.0;1.0;12.0;16.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;137814.0;0.0;0.0;1454612.0;2470000.0;ACTMAS3;PERSONA NATURAL;1.0;23.0;5;1
Bajo;VENTA AL POR MENOR DE ALIMENTOS, BEBIDAS Y TABACO EN COMERCIOS ESPECIALIZADOS;0.0;0.0;0.0;0.0;4.0;1.0;12.0;0.0;0.0;67142163.0;0.0;0.0;0.0;0.0;3203629.0;0.0;4102907.0;75652174.0;75652174.0;13519732.0;13976391.0;0.0;147236080.0;0.0;0.0;0.0;0.0;0.0;12.0;37.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;4102907.0;3843000.0;0.0;0.0;71869565.0;MINO;PERSONA NATURAL;0.0;15.0;5;1
Bajo;ACTIVIDADES INMOBILIARIAS REALIZADAS CON BIENES PROPIOS O ARRENDADOS;1.0;1.0;0.0;0.0;1.0;1.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6176449.0;0.0;0.0;1.0;1.0;0.0;12.0;13.0;479940560.0;212385856.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;120080874.0;INMO;PERSONA JURIDICA COMERCIAL;0.0;13.0;5;1
Bajo;SUMINISTRO DE COMIDAS POR ENCARGO Y OTRAS ACTIVIDADES DE SERVICIO DE COMIDAS;1.0;1.0;0.0;0.0;1.0;0.0;7.0;0.0;0.0;16854095.0;0.0;0.0;0.0;0.0;972362.0;0.0;329423.0;23023695.0;23023695.0;6119583.0;3384871.0;9690000.0;33355803.0;0.0;0.0;1.0;1.0;0.0;12.0;34.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;329423.0;0.0;0.0;0.0;21872510.0;HOTRESDIS;PERSONA NATURAL;0.0;10.0;5;1
Bajo;VENTA DE VEHICULOS AUTOMOTORES;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;710311.0;6859000.0;0.0;25682908.0;36100000.0;1.0;0.0;0.0;5.0;12.0;21.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;NOVATOS;PERSONA JURIDICA COMERCIAL;0.0;3.0;3;1
Bajo;ACTIVIDADES DE CONSULTORIA DE GESTION;1.0;1.0;1.0;0.0;1.0;3.0;1.0;0.0;2.0;7671630.0;0.0;0.0;0.0;0.0;0.0;0.0;31564393.0;61005169.0;61005169.0;964990.0;0.0;471525.0;5258894.0;0.0;0.0;1.0;1.0;10.0;12.0;18.0;72154805.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;28771908.0;28646903.0;0.0;0.0;61005169.0;ACTEMP;PERSONA JURIDICA COMERCIAL;0.0;7.0;4;1
Medio;TRANSPORTE POR VIAS DE NAVEGACION INTERIORES;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;395795.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;207406.0;0.0;0.0;1091604.0;0.0;1.0;0.0;0.0;0.0;11.0;4.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1492677.0;0.0;OPLOG;PERSONA NATURAL;1.0;26.0;5;1
Medio;ACTIVIDADES DE MEDICOS Y ODONTOLOGOS;0.0;0.0;0.0;419968.0;3.0;0.0;1.0;0.0;1.0;304700.0;7136454.0;7136454.0;6716486.0;0.0;0.0;39254.0;619869.0;1344537.0;1344537.0;234796.0;36087.0;0.0;1305882.0;0.0;0.0;0.0;0.0;0.0;2.0;8.0;10344887.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;350000.0;0.0;0.0;419968.0;1277310.0;NOVATOS;PERSONA JURIDICA COMERCIAL;1.0;2.0;3;1
Bajo;SR;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;48317036.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;NOVATOS;PERSONA JURIDICA COMERCIAL;1.0;2.0;3;1
Bajo;ACTIVIDADES INMOBILIARIAS REALIZADAS CON BIENES PROPIOS O ARRENDADOS;0.0;0.0;0.0;0.0;3.0;5.0;1.0;0.0;0.0;36399198.0;0.0;0.0;0.0;0.0;609216.0;0.0;9656286.0;43110147.0;43110147.0;13540736.0;10505073.0;0.0;71793929.0;61779110.0;0.0;0.0;0.0;6.0;12.0;36.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;9656286.0;9611467.0;0.0;2945337.0;40954640.0;INMO;PERSONA NATURAL;0.0;14.0;5;1
Bajo;VENTA AL POR MENOR DE OTROS PRODUCTOS EN COMERCIOS ESPECIALIZADOS;1.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;18840.0;0.0;0.0;0.0;0.0;2808601.0;2280435.0;0.0;15951406.0;606426.0;0.0;2.0;0.0;2.0;8.0;10.0;32258080.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5122900.0;NOVATOS;PERSONA JURIDICA COMERCIAL;0.0;2.0;3;1
Medio;"CURTIDO Y ADOBO DE CUEROS; FABRICACION PRODUCTOS DE CUERO; ADOBO Y TEÑIDO DE PIELES";0.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-34777.0;0.0;0.0;26042.0;0.0;0.0;0.0;0.0;0.0;12.0;2.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;MANUFACT;PERSONA NATURAL;1.0;6.0;4;1
Medio;REPARACION DE EFECTOS PERSONALES Y ENSERES DOMESTICOS;1.0;1.0;0.0;0.0;1.0;3.0;12.0;0.0;0.0;32812802.0;0.0;0.0;0.0;0.0;0.0;3278741.0;11254518.0;123927026.0;123927026.0;6759746.0;20369446.0;0.0;37950669.0;108457612.0;0.0;1.0;1.0;11.0;12.0;47.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;10634883.0;10024883.0;0.0;0.0;126987475.0;ACTMAS3;PERSONA NATURAL;0.0;12.0;5;1
SCRG;SR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;NULLS;1;0
Medio;OTRAS ACTIVIDADES DE SERVICIOS PERSONALES;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;612681.0;0.0;17845747.0;5149501.0;0.0;0.0;1.0;1.0;0.0;8.0;7.0;17237328.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ACTMAS3;PERSONA JURIDICA COMERCIAL;1.0;6.0;4;1
Bajo;VENTA AL POR MENOR DE OTROS PRODUCTOS EN COMERCIOS ESPECIALIZADOS;1.0;0.0;0.0;0.0;5.0;0.0;5.0;0.0;1.0;26802374.0;0.0;0.0;0.0;0.0;0.0;0.0;537814.0;26356163.0;26356163.0;4284326.0;429521.0;0.0;23743274.0;0.0;0.0;5.0;0.0;0.0;12.0;65.0;9111704.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;537814.0;0.0;0.0;3628361.0;25038355.0;MINO;PERSONA JURIDICA COMERCIAL;0.0;6.0;4;1
Bajo;ACTIVIDADES DE SERVICIOS DE APOYO A LAS EMPRESAS N.C.P.;0.0;0.0;0.0;0.0;2.0;2.0;12.0;0.0;1.0;14974373.0;0.0;0.0;0.0;0.0;0.0;0.0;18557736.0;22218822.0;22218822.0;3179492.0;4804980.0;0.0;17104263.0;25644592.0;0.0;0.0;0.0;11.0;12.0;30.0;58336360.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;17246976.0;16784874.0;0.0;11313287.0;21107880.0;ACTEMP;PERSONA JURIDICA COMERCIAL;0.0;4.0;3;1
Bajo;VENTA AL POR MENOR DE ALIMENTOS, BEBIDAS Y TABACO EN COMERCIOS ESPECIALIZADOS;1.0;1.0;0.0;0.0;1.0;0.0;12.0;1.0;0.0;3567642.0;0.0;0.0;0.0;0.0;66582.0;0.0;322716.0;3135874.0;3135874.0;634014.0;725269.0;0.0;3698915.0;0.0;0.0;1.0;1.0;0.0;12.0;5.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;322716.0;0.0;0.0;754484.0;2979080.0;MINO;PERSONA NATURAL;0.0;29.0;6;1
Bajo;TERMINACION Y ACABADO DE EDIFICIOS;0.0;0.0;0.0;0.0;4.0;0.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;318575.0;0.0;0.0;0.0;0.0;2507554.0;772681.0;56000.0;14072900.0;5441738.0;0.0;0.0;0.0;3.0;12.0;36.0;1903248.0;580000.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25410390.0;NOVATOS;PERSONA JURIDICA COMERCIAL;0.0;3.0;3;1
Bajo;ACTIVIDADES DE APOYO A LA AGRICULTURA Y LA GANADERIA Y ACTIVIDADES POSCOSECHA;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1261.0;0.0;0.0;570321.0;0.0;0.0;1.0;1.0;0.0;12.0;4.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;AGROP;PERSONA NATURAL;0.0;3.0;3;1
Bajo;IMPRESION Y ACTIVIDADES DE SERVICIOS RELACIONADAS CON LA IMPRESION;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;1.0;24209569.0;0.0;2687812.0;20318171.0;0.0;0.0;0.0;0.0;6579210.0;6579210.0;524793.0;1642282.0;0.0;2752060.0;2688765.0;0.0;0.0;0.0;5.0;9.0;12.0;75408864.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17630359.0;6250250.0;NOVATOS;PERSONA JURIDICA COMERCIAL;0.0;2.0;3;1
Bajo;FABRICACION DE PRENDAS DE VESTIR, EXCEPTO PRENDAS DE PIEL;0.0;0.0;0.0;0.0;3.0;9.0;0.0;0.0;1.0;49769918.0;0.0;0.0;0.0;0.0;61251.0;0.0;22091120.0;40573364.0;40573364.0;22320388.0;26536160.0;29000.0;118349958.0;139681500.0;0.0;0.0;0.0;6.0;12.0;36.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;22091120.0;22091120.0;0.0;9918530.0;38544695.0;MANUFACT;PERSONA JURIDICA COMERCIAL;0.0;6.0;4;1
Medio;VENTA AL POR MENOR DE OTROS ENSERES DOMESTICOS EN COMERCIOS ESPECIALIZADOS;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-980.0;0.0;12692.0;592674.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;MINO;PERSONA NATURAL;1.0;29.0;6;0
Medio;SR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;151324.0;0.0;0.0;796435.0;0.0;1.0;0.0;0.0;0.0;6.0;6.0;11263320.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6438315.0;CONSTRU;PERSONA JURIDICA COMERCIAL;1.0;9.0;4;1
Bajo;SR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;214138.0;452925.0;0.0;1314257.0;2383816.0;0.0;0.0;0.0;2.0;0.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;NOVATOS;PERSONA NATURAL;0.0;1.0;2;1
Bajo;SUMINISTRO DE COMIDAS POR ENCARGO Y OTRAS ACTIVIDADES DE SERVICIO DE COMIDAS;1.0;0.0;0.0;0.0;2.0;13.0;0.0;0.0;3.0;131191565.0;0.0;0.0;0.0;0.0;0.0;0.0;74196379.0;159109995.0;159109995.0;25575225.0;30212473.0;6178715.0;155287889.0;96464916.0;0.0;2.0;0.0;9.0;12.0;43.0;569817331.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;74196379.0;74196379.0;0.0;0.0;151154495.0;HOTRESDIS;PERSONA JURIDICA COMERCIAL;0.0;15.0;5;1
Bajo;VENTA AL POR MENOR DE ALIMENTOS, BEBIDAS Y TABACO EN COMERCIOS ESPECIALIZADOS;1.0;1.0;0.0;0.0;1.0;0.0;12.0;0.0;0.0;119969951.0;5822475.0;5822475.0;9870820.0;5001689.0;586596.0;0.0;336112.0;116257579.0;116257579.0;22763786.0;20834235.0;0.0;134505472.0;0.0;0.0;1.0;1.0;0.0;12.0;26.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;336112.0;0.0;0.0;-4048345.0;110444700.0;MINO;PERSONA NATURAL;0.0;29.0;6;1
Bajo;ACTIVIDADES DE RESTAURANTES Y DE SERVICIO MOVIL DE COMIDAS;0.0;0.0;0.0;0.0;2.0;5.0;9.0;0.0;0.0;11630478.0;0.0;0.0;0.0;0.0;570809.0;0.0;21698039.0;21121269.0;21121269.0;0.0;0.0;699.0;241098.0;0.0;0.0;0.0;0.0;0.0;12.0;3.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;21698039.0;20241462.0;0.0;12207248.0;20065205.0;HOTRESDIS;PERSONA NATURAL;1.0;23.0;5;1
Medio;ACTIVIDADES INMOBILIARIAS REALIZADAS CON BIENES PROPIOS O ARRENDADOS;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;414040.0;439076.0;0.0;2219297.0;2310924.0;1.0;0.0;0.0;1.0;12.0;9.0;7067418.0;5969632.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2672225.0;INMO;PERSONA JURIDICA COMERCIAL;1.0;7.0;4;1
Bajo;VENTA AL POR MENOR DE OTROS PRODUCTOS EN COMERCIOS ESPECIALIZADOS;1.0;1.0;0.0;0.0;3.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;263659.0;0.0;0.0;0.0;0.0;2801266.0;4279897.0;0.0;14791661.0;0.0;0.0;3.0;3.0;0.0;12.0;21.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;15698055.0;MINO;PERSONA NATURAL;0.0;8.0;4;1
Bajo;VENTA AL POR MENOR DE ALIMENTOS, BEBIDAS Y TABACO EN COMERCIOS ESPECIALIZADOS;1.0;0.0;0.0;0.0;6.0;0.0;9.0;0.0;0.0;21274521.0;0.0;0.0;0.0;0.0;189001.0;0.0;201684.0;24642668.0;24642668.0;3459351.0;3785021.0;0.0;19428915.0;0.0;0.0;6.0;0.0;0.0;12.0;22.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;201684.0;0.0;0.0;17969393.0;23410535.0;MINO;PERSONA NATURAL;0.0;4.0;3;1
Bajo;VENTA AL POR MENOR DE ALIMENTOS, BEBIDAS Y TABACO EN COMERCIOS ESPECIALIZADOS;0.0;0.0;0.0;0.0;3.0;0.0;9.0;0.0;0.0;887963.0;0.0;0.0;0.0;0.0;23064.0;0.0;213409.0;1225253.0;1225253.0;175102.0;248465.0;0.0;952670.0;0.0;0.0;0.0;0.0;0.0;12.0;10.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;183740.0;0.0;0.0;0.0;1163990.0;MINO;PERSONA NATURAL;0.0;4.0;3;1
Bajo;ACTIVIDADES DE FOTOGRAFIA;0.0;0.0;0.0;0.0;3.0;0.0;4.0;0.0;2.0;760123.0;0.0;0.0;0.0;0.0;0.0;0.0;336130.0;9796668.0;9796668.0;699979.0;2586850.0;0.0;3799781.0;13615000.0;0.0;0.0;0.0;5.0;12.0;9.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;336130.0;0.0;0.0;0.0;9306835.0;ACTEMP;PERSONA JURIDICA COMERCIAL;0.0;6.0;4;1
Bajo;VENTA AL POR MENOR DE ALIMENTOS, BEBIDAS Y TABACO EN COMERCIOS ESPECIALIZADOS;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5271.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;11.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;795010.0;MINO;PERSONA NATURAL;1.0;29.0;6;1
Medio;VENTA AL POR MENOR DE ALIMENTOS, BEBIDAS Y TABACO EN COMERCIOS ESPECIALIZADOS;0.0;0.0;1.0;0.0;2.0;0.0;7.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;140000.0;25630862.0;16630862.0;9586265.0;7789458.0;0.0;51944641.0;4942276.0;0.0;0.0;0.0;2.0;7.0;54.0;28577119.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;140000.0;0.0;0.0;0.0;15799320.0;NOVATOS;PERSONA JURIDICA COMERCIAL;0.0;2.0;3;1
Bajo;VENTA AL POR MENOR DE OTROS ENSERES DOMESTICOS EN COMERCIOS ESPECIALIZADOS;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;129631.0;0.0;0.0;682308.0;0.0;1.0;0.0;0.0;0.0;10.0;5.0;205707912.0;146321024.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;MINO;PERSONA JURIDICA COMERCIAL;1.0;23.0;5;1
Bajo;SR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;12.0;0.0;1903573.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;TGIRO;PERSONA JURIDICA COMERCIAL;1.0;7.0;4;1
Bajo;VENTA AL POR MENOR DE OTROS PRODUCTOS EN COMERCIOS ESPECIALIZADOS;1.0;1.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;4249074.0;0.0;0.0;0.0;0.0;52345.0;0.0;90753.0;2343285.0;2343285.0;552545.0;388775.0;0.0;3195005.0;0.0;0.0;1.0;1.0;0.0;12.0;10.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;90753.0;0.0;0.0;1996542.0;2226120.0;MINO;PERSONA NATURAL;0.0;19.0;5;1
Bajo;OTRAS ACTIVIDADES DE TRANSPORTE POR VIA TERRESTRE;0.0;0.0;0.0;0.0;2.0;2.0;12.0;0.0;0.0;51529190.0;0.0;0.0;0.0;0.0;773010.0;0.0;15168645.0;89365995.0;89351207.0;20070122.0;25153583.0;0.0;301118057.0;160906373.0;0.0;0.0;0.0;3.0;12.0;37.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;15168645.0;14770886.0;0.0;0.0;84879125.0;OPLOG;PERSONA NATURAL;0.0;4.0;3;1
SCRG;SR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;NULLS;1;0
SCRG;SR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;NULLS;1;0
